Michael Stewart,1998-99,Toronto Raptors,NBA,$1000000
Michael Stewart,1999-00,Toronto Raptors,NBA,$3200000
Michael Stewart,2000-01,Toronto Raptors,NBA,$3520000
Michael Stewart,2001-02,Toronto Raptors,NBA,$3840000
Michael Stewart,2002-03,Cleveland Cavaliers,NBA,$4160000
Michael Stewart,2003-04,Boston Celtics,NBA,$4480000
Michael Stewart,2004-05,Boston Celtics,NBA,$4800000
Greg Stiemsma,2011-12,Boston Celtics,NBA,$762195
Greg Stiemsma,2012-13,Minnesota Timberwolves,NBA,$2575000
Greg Stiemsma,2013-14,New Orleans Pelicans,NBA,$2676000
Greg Stiemsma,2014-15,Toronto Raptors,NBA,$981084
Steve Stipanovich,1984-85,Indiana Pacers,NBA,$420000
Steve Stipanovich,1985-86,Indiana Pacers,NBA,$530000
Steve Stipanovich,1987-88,Indiana Pacers,NBA,$710000
Steve Stipanovich,1988-89,Indiana Pacers,NBA,$960000
Bryant Stith,1992-93,Denver Nuggets,NBA,$850000
Bryant Stith,1993-94,Denver Nuggets,NBA,$1100000
Bryant Stith,1994-95,Denver Nuggets,NBA,$1375000
Bryant Stith,1995-96,Denver Nuggets,NBA,$1550000
Bryant Stith,1996-97,Denver Nuggets,NBA,$3400000
Bryant Stith,1997-98,Denver Nuggets,NBA,$4030000
Bryant Stith,1998-99,Denver Nuggets,NBA,$4666000
Bryant Stith,1999-00,Denver Nuggets,NBA,$5290000
Bryant Stith,2000-01,Boston Celtics,NBA,$5920000
Bryant Stith,2001-02,Cleveland Cavaliers,NBA,$2000000
Bryant Stith,2002-03,Los Angeles Clippers,NBA,$2000000
Alex Stivrins,1992-93,Phoenix Suns,NBA,$140000
David Stockton,2014-15,Sacramento Kings,NBA,$29843
David Stockton,2017-18,Utah Jazz,NBA,$192813
John Stockton,1985-86,Utah Jazz,NBA,$150000
John Stockton,1987-88,Utah Jazz,NBA,$278000
John Stockton,1988-89,Utah Jazz,NBA,$300000
John Stockton,1989-90,Utah Jazz,NBA,$1050000
John Stockton,1990-91,Utah Jazz,NBA,$2000000
John Stockton,1991-92,Utah Jazz,NBA,$2100000
John Stockton,1992-93,Utah Jazz,NBA,$2200000
John Stockton,1993-94,Utah Jazz,NBA,$2400000
John Stockton,1994-95,Utah Jazz,NBA,$2600000
John Stockton,1995-96,Utah Jazz,NBA,$2800000
John Stockton,1996-97,Utah Jazz,NBA,$6000000
John Stockton,1997-98,Utah Jazz,NBA,$5000000
John Stockton,1998-99,Utah Jazz,NBA,$4000000
John Stockton,1999-00,Utah Jazz,NBA,$11000000
John Stockton,2000-01,Utah Jazz,NBA,$11000000
John Stockton,2001-02,Utah Jazz,NBA,$7000000
John Stockton,2002-03,Utah Jazz,NBA,$7875000
Peja Stojaković,1999-00,Sacramento Kings,NBA,$1310400
Peja Stojaković,2000-01,Sacramento Kings,NBA,$1480000
Peja Stojaković,2001-02,Sacramento Kings,NBA,$5000000
Peja Stojaković,2002-03,Sacramento Kings,NBA,$5625000
Peja Stojaković,2003-04,Sacramento Kings,NBA,$6250000
Peja Stojaković,2004-05,Sacramento Kings,NBA,$6875000
Peja Stojaković,2005-06,Sacramento Kings,NBA,$7500000
Peja Stojaković,2006-07,New Orleans/Oklahoma City Hornets,NBA,$10800000
Peja Stojaković,2007-08,New Orleans Hornets,NBA,$11664000
Peja Stojaković,2008-09,New Orleans Hornets,NBA,$12528000
Peja Stojaković,2009-10,New Orleans Hornets,NBA,$13392000
Peja Stojaković,2010-11,Toronto Raptors,NBA,$14896000
Peja Stojaković,2010-11,Dallas Mavericks,NBA,$636320
Ed Stokes,1997-98,Toronto Raptors,NBA,$272500
Greg Stokes,1985-86,Philadelphia 76ers,NBA,$70000
Jarnell Stokes,2014-15,Memphis Grizzlies,NBA,$725000
Jarnell Stokes,2015-16,New Orleans Pelicans,NBA,$845059
Jarnell Stokes,2016-17,Denver Nuggets,NBA,$150000
Diamond Stone,2016-17,Los Angeles Clippers,NBA,$543471
Diamond Stone,2017-18,Atlanta Hawks,NBA,$1312611
Diamond Stone,2017-18,Chicago Bulls,NBA,$50000
Julyan Stone,2011-12,Denver Nuggets,NBA,$473604
Julyan Stone,2012-13,Denver Nuggets,NBA,$762195
Julyan Stone,2016-17,Indiana Pacers,NBA,$50000
Julyan Stone,2017-18,Charlotte Hornets,NBA,$1524305
Awvee Storey,2004-05,New Jersey Nets,NBA,$84573
Awvee Storey,2005-06,Washington Wizards,NBA,$641748
Awvee Storey,2007-08,Milwaukee Bucks,NBA,$711517
Damon Stoudamire,1995-96,Toronto Raptors,NBA,$1345000
Damon Stoudamire,1996-97,Toronto Raptors,NBA,$1547000
Damon Stoudamire,1997-98,Toronto Raptors,NBA,$1748760
Damon Stoudamire,1998-99,Portland Trail Blazers,NBA,$9000000
Damon Stoudamire,1999-00,Portland Trail Blazers,NBA,$10125000
Damon Stoudamire,2000-01,Portland Trail Blazers,NBA,$11250000
Damon Stoudamire,2001-02,Portland Trail Blazers,NBA,$12375000
Damon Stoudamire,2002-03,Portland Trail Blazers,NBA,$12375000
Damon Stoudamire,2003-04,Portland Trail Blazers,NBA,$12375000
Damon Stoudamire,2004-05,Portland Trail Blazers,NBA,$12500000
Damon Stoudamire,2005-06,Memphis Grizzlies,NBA,$3750000
Damon Stoudamire,2006-07,Memphis Grizzlies,NBA,$4050000
Damon Stoudamire,2007-08,Memphis Grizzlies,NBA,$4350000
Damon Stoudamire,2007-08,San Antonio Spurs,NBA,$556438
Damon Stoudamire,2008-09,Memphis Grizzlies,NBA,$2325000
Salim Stoudamire,2005-06,Atlanta Hawks,NBA,$675000
Salim Stoudamire,2006-07,Atlanta Hawks,NBA,$729000
Salim Stoudamire,2007-08,Atlanta Hawks,NBA,$783000
Amar'e Stoudemire,2002-03,Phoenix Suns,NBA,$1767120
Amar'e Stoudemire,2003-04,Phoenix Suns,NBA,$1899720
Amar'e Stoudemire,2004-05,Phoenix Suns,NBA,$2032200
Amar'e Stoudemire,2005-06,Phoenix Suns,NBA,$2589023
Amar'e Stoudemire,2006-07,Phoenix Suns,NBA,$12455000
Amar'e Stoudemire,2007-08,Phoenix Suns,NBA,$13762775
Amar'e Stoudemire,2008-09,Phoenix Suns,NBA,$15070550
Amar'e Stoudemire,2009-10,Phoenix Suns,NBA,$16378325
Amar'e Stoudemire,2010-11,New York Knicks,NBA,$16486611
Amar'e Stoudemire,2011-12,New York Knicks,NBA,$18217705
Amar'e Stoudemire,2012-13,New York Knicks,NBA,$19948799
Amar'e Stoudemire,2013-14,New York Knicks,NBA,$21679893
Amar'e Stoudemire,2014-15,New York Knicks,NBA,$23410988
Amar'e Stoudemire,2014-15,Dallas Mavericks,NBA,$485670
Amar'e Stoudemire,2015-16,Miami Heat,NBA,$1499187
D.J. Strawberry,2007-08,Phoenix Suns,NBA,$427163
Erick Strickland,1996-97,Dallas Mavericks,NBA,$220000
Erick Strickland,1997-98,Dallas Mavericks,NBA,$1600000
Erick Strickland,1998-99,Dallas Mavericks,NBA,$1920000
Erick Strickland,1999-00,Dallas Mavericks,NBA,$2240000
Erick Strickland,2000-01,New York Knicks,NBA,$2560000
Erick Strickland,2001-02,Boston Celtics,NBA,$637415
Erick Strickland,2002-03,Indiana Pacers,NBA,$762435
Erick Strickland,2003-04,Milwaukee Bucks,NBA,$1500000
Erick Strickland,2004-05,Milwaukee Bucks,NBA,$1650000
Mark Strickland,1996-97,Miami Heat,NBA,$247500
Mark Strickland,1997-98,Miami Heat,NBA,$272250
Mark Strickland,1998-99,Miami Heat,NBA,$2100000
Mark Strickland,1999-00,Miami Heat,NBA,$2302400
Mark Strickland,2000-01,Denver Nuggets,NBA,$2400000
Mark Strickland,2001-02,Atlanta Hawks,NBA,$715850
Mark Strickland,2002-03,Dallas Mavericks,NBA,$60361
Rod Strickland,1988-89,New York Knicks,NBA,$250000
Rod Strickland,1990-91,San Antonio Spurs,NBA,$400000
Rod Strickland,1991-92,San Antonio Spurs,NBA,$400000
Rod Strickland,1992-93,Portland Trail Blazers,NBA,$1200000
Rod Strickland,1993-94,Portland Trail Blazers,NBA,$1560000
Rod Strickland,1994-95,Portland Trail Blazers,NBA,$1920000
Rod Strickland,1995-96,Portland Trail Blazers,NBA,$2280000
Rod Strickland,1996-97,Washington Bullets,NBA,$3036000
Rod Strickland,1997-98,Washington Wizards,NBA,$3450000
Rod Strickland,1999-00,Washington Wizards,NBA,$10000000
Rod Strickland,2000-01,Washington Wizards,NBA,$10000000
Rod Strickland,2001-02,Washington Wizards,NBA,$3750000
Rod Strickland,2001-02,Miami Heat,NBA,$1000000
Rod Strickland,2002-03,Minnesota Timberwolves,NBA,$1030000
Rod Strickland,2003-04,Orlando Magic,NBA,$887317
John Stroeder,1987-88,Milwaukee Bucks,NBA,$75000
Derek Strong,1991-92,Philadelphia 76ers,NBA,$130000
Derek Strong,1993-94,Milwaukee Bucks,NBA,$420000
Derek Strong,1994-95,Boston Celtics,NBA,$500000
Derek Strong,1995-96,Los Angeles Lakers,NBA,$1000000
Derek Strong,1996-97,Orlando Magic,NBA,$247500
Derek Strong,1997-98,Orlando Magic,NBA,$326700
Derek Strong,1998-99,Orlando Magic,NBA,$3000000
Derek Strong,1999-00,Orlando Magic,NBA,$3159000
Derek Strong,2000-01,Los Angeles Clippers,NBA,$3510000
Derek Strong,2001-02,Los Angeles Clippers,NBA,$3861000
Derek Strong,2002-03,Los Angeles Clippers,NBA,$4212000
Lamont Strothers,1991-92,Portland Trail Blazers,NBA,$150000
Rodney Stuckey,2007-08,Detroit Pistons,NBA,$1569600
Rodney Stuckey,2008-09,Detroit Pistons,NBA,$1687320
Rodney Stuckey,2009-10,Detroit Pistons,NBA,$1805040
Rodney Stuckey,2010-11,Detroit Pistons,NBA,$2767126
Rodney Stuckey,2011-12,Detroit Pistons,NBA,$8500000
Rodney Stuckey,2012-13,Detroit Pistons,NBA,$8500000
Rodney Stuckey,2013-14,Detroit Pistons,NBA,$8500000
Rodney Stuckey,2014-15,Indiana Pacers,NBA,$1227985
Rodney Stuckey,2015-16,Indiana Pacers,NBA,$6500000
Rodney Stuckey,2016-17,Indiana Pacers,NBA,$7000000
Jared Sullinger,2012-13,Boston Celtics,NBA,$1306920
Jared Sullinger,2013-14,Boston Celtics,NBA,$1365720
Jared Sullinger,2014-15,Boston Celtics,NBA,$1424520
Jared Sullinger,2015-16,Boston Celtics,NBA,$2269260
Jared Sullinger,2016-17,Phoenix Suns,NBA,$5628000
DaJuan Summers,2009-10,Detroit Pistons,NBA,$457588
DaJuan Summers,2010-11,Detroit Pistons,NBA,$762195
DaJuan Summers,2011-12,New Orleans Hornets,NBA,$303137
Edmond Sumner,2017-18,Indiana Pacers,NBA,< $Minimum
Edmond Sumner,2018-19,Indiana Pacers,NBA,$449794
Bruno Šundov,1998-99,Dallas Mavericks,NBA,$287500
Bruno Šundov,1999-00,Dallas Mavericks,NBA,$385000
Bruno Šundov,2000-01,Indiana Pacers,NBA,$498500
Bruno Šundov,2000-01,Utah Jazz,NBA,$498500
Bruno Šundov,2001-02,Indiana Pacers,NBA,$565850
Bruno Šundov,2002-03,Boston Celtics,NBA,$637435
Bruno Šundov,2003-04,Cleveland Cavaliers,NBA,$751159
Bruno Šundov,2004-05,New York Knicks,NBA,$870046
Jon Sundvold,1984-85,Seattle SuperSonics,NBA,$158000
Jon Sundvold,1985-86,San Antonio Spurs,NBA,$176000
Jon Sundvold,1987-88,San Antonio Spurs,NBA,$200000
Jon Sundvold,1988-89,Miami Heat,NBA,$250000
Jon Sundvold,1990-91,Miami Heat,NBA,$335000
Jon Sundvold,1991-92,Miami Heat,NBA,$333000
Bob Sura,1995-96,Cleveland Cavaliers,NBA,$752000
Bob Sura,1996-97,Cleveland Cavaliers,NBA,$864000
Bob Sura,1997-98,Cleveland Cavaliers,NBA,$976920
Bob Sura,1998-99,Cleveland Cavaliers,NBA,$3133000
Bob Sura,1999-00,Cleveland Cavaliers,NBA,$3760000
Bob Sura,2000-01,Golden State Warriors,NBA,$4390000
Bob Sura,2001-02,Golden State Warriors,NBA,$5213333
Bob Sura,2002-03,Golden State Warriors,NBA,$5639999
Bob Sura,2003-04,Detroit Pistons,NBA,$6266666
Bob Sura,2004-05,Houston Rockets,NBA,$3200000
Bob Sura,2005-06,Houston Rockets,NBA,$3520000
Bob Sura,2006-07,Houston Rockets,NBA,$3840000
Bob Sura,2007-08,Houston Rockets,NBA,$3840000
Greg Sutton,1991-92,San Antonio Spurs,NBA,$175000
Greg Sutton,1994-95,Charlotte Hornets,NBA,$139500
Greg Sutton,1995-96,Charlotte Hornets,NBA,$250000
Caleb Swanigan,2017-18,Portland Trail Blazers,NBA,$1465920
Caleb Swanigan,2018-19,Sacramento Kings,NBA,$1740000
Mike Sweetney,2003-04,New York Knicks,NBA,$1840800
Mike Sweetney,2004-05,New York Knicks,NBA,$1978920
Mike Sweetney,2005-06,Chicago Bulls,NBA,$2116920
Mike Sweetney,2006-07,Chicago Bulls,NBA,$2696956
Robert Swift,2004-05,Seattle SuperSonics,NBA,$1641360
Robert Swift,2005-06,Seattle SuperSonics,NBA,$1764480
Robert Swift,2006-07,Seattle SuperSonics,NBA,$1887600
Robert Swift,2007-08,Seattle SuperSonics,NBA,$2601113
Robert Swift,2008-09,Oklahoma City Thunder,NBA,$3579131
Stromile Swift,2000-01,Vancouver Grizzlies,NBA,$3164280
Stromile Swift,2001-02,Memphis Grizzlies,NBA,$3401640
Stromile Swift,2002-03,Memphis Grizzlies,NBA,$3639000
Stromile Swift,2003-04,Memphis Grizzlies,NBA,$4592418
Stromile Swift,2004-05,Memphis Grizzlies,NBA,$5993105
Stromile Swift,2005-06,Houston Rockets,NBA,$5000000
Stromile Swift,2006-07,Memphis Grizzlies,NBA,$5400000
Stromile Swift,2007-08,New Jersey Nets,NBA,$5800000
Stromile Swift,2008-09,New Jersey Nets,NBA,$6200000
Aaron Swinson,1994-95,Phoenix Suns,NBA,$102424
Pape Sy,2010-11,Atlanta Hawks,NBA,$473604
Brett Szabo,1996-97,Boston Celtics,NBA,$220000
Wally Szczerbiak,1999-00,Minnesota Timberwolves,NBA,$2011440
Wally Szczerbiak,2000-01,Minnesota Timberwolves,NBA,$2162280
Wally Szczerbiak,2001-02,Minnesota Timberwolves,NBA,$2313240
Wally Szczerbiak,2002-03,Minnesota Timberwolves,NBA,$2933187
Wally Szczerbiak,2003-04,Minnesota Timberwolves,NBA,$8000000
Wally Szczerbiak,2004-05,Minnesota Timberwolves,NBA,$9000000
Wally Szczerbiak,2005-06,Minnesota Timberwolves,NBA,$10000000
Wally Szczerbiak,2006-07,Boston Celtics,NBA,$11775000
Wally Szczerbiak,2007-08,Cleveland Cavaliers,NBA,$12775000
Wally Szczerbiak,2008-09,Cleveland Cavaliers,NBA,$13775000
Žan Tabak,1994-95,Houston Rockets,NBA,$500000
Žan Tabak,1995-96,Toronto Raptors,NBA,$650000
Žan Tabak,1996-97,Toronto Raptors,NBA,$800000
Žan Tabak,1997-98,Toronto Raptors,NBA,$950000
Žan Tabak,1999-00,Indiana Pacers,NBA,$1100000
Žan Tabak,2000-01,Indiana Pacers,NBA,$1200000
Yuta Tabuse,2004-05,Phoenix Suns,NBA,$108066
Chris Taft,2005-06,Golden State Warriors,NBA,$423762
Chris Taft,2006-07,Golden State Warriors,NBA,$664209
Dragan Tarlać,2000-01,Chicago Bulls,NBA,$2500000
Roy Tarpley,1987-88,Dallas Mavericks,NBA,$460000
Roy Tarpley,1988-89,Dallas Mavericks,NBA,$560000
Roy Tarpley,1990-91,Dallas Mavericks,NBA,$765000
Roy Tarpley,1992-93,Dallas Mavericks,NBA,$80000
Roy Tarpley,1993-94,Dallas Mavericks,NBA,$80000
Roy Tarpley,1994-95,Dallas Mavericks,NBA,$3000000
Roy Tarpley,1995-96,Dallas Mavericks,NBA,$775000
Jayson Tatum,2017-18,Boston Celtics,NBA,$5645400
Jayson Tatum,2018-19,Boston Celtics,NBA,$6700800
Edy Tavares,2015-16,Atlanta Hawks,NBA,$1000000
Edy Tavares,2016-17,Atlanta Hawks,NBA,$1000000
Edy Tavares,2016-17,Cleveland Cavaliers,NBA,$5145
Anthony Taylor,1988-89,Miami Heat,NBA,$100000
Donell Taylor,2005-06,Washington Wizards,NBA,$398762
Donell Taylor,2006-07,Washington Wizards,NBA,$664209
Isaiah Taylor,2016-17,Houston Rockets,NBA,$305000
Isaiah Taylor,2017-18,Atlanta Hawks,NBA,$1312611
Isaiah Taylor,2018-19,Cleveland Cavaliers,NBA,$950000
Jeff Taylor,2012-13,Charlotte Bobcats,NBA,$575000
Jeff Taylor,2013-14,Charlotte Bobcats,NBA,$788872
Jeff Taylor,2014-15,Charlotte Hornets,NBA,$915243
Jermaine Taylor,2009-10,Houston Rockets,NBA,$725000
Jermaine Taylor,2010-11,Sacramento Kings,NBA,$780871
Johnny Taylor,1997-98,Orlando Magic,NBA,$901880
Johnny Taylor,1998-99,Denver Nuggets,NBA,$1037000
Johnny Taylor,1999-00,Orlando Magic,NBA,$1172400
Maurice Taylor,1997-98,Los Angeles Clippers,NBA,$1051800
Maurice Taylor,1998-99,Los Angeles Clippers,NBA,$1209000
Maurice Taylor,1999-00,Los Angeles Clippers,NBA,$1367400
Maurice Taylor,2000-01,Houston Rockets,NBA,$2250000
Maurice Taylor,2001-02,Houston Rockets,NBA,$6500000
Maurice Taylor,2002-03,Houston Rockets,NBA,$7150000
Maurice Taylor,2003-04,Houston Rockets,NBA,$7800000
Maurice Taylor,2004-05,Houston Rockets,NBA,$8450000
Maurice Taylor,2005-06,New York Knicks,NBA,$9100000
Maurice Taylor,2006-07,New York Knicks,NBA,$7500000
Maurice Taylor,2006-07,Sacramento Kings,NBA,$1065918
Mike Taylor,2008-09,Los Angeles Clippers,NBA,$500000
Tyshawn Taylor,2012-13,Brooklyn Nets,NBA,$473604
Tyshawn Taylor,2013-14,Brooklyn Nets,NBA,$788872
Terry Teagle,1985-86,Golden State Warriors,NBA,$150000
Terry Teagle,1987-88,Golden State Warriors,NBA,$350000
Terry Teagle,1988-89,Golden State Warriors,NBA,$400000
Terry Teagle,1990-91,Los Angeles Lakers,NBA,$550000
Terry Teagle,1991-92,Los Angeles Lakers,NBA,$700000
Jeff Teague,2009-10,Atlanta Hawks,NBA,$1373880
Jeff Teague,2010-11,Atlanta Hawks,NBA,$1476840
Jeff Teague,2011-12,Atlanta Hawks,NBA,$1579920
Jeff Teague,2012-13,Atlanta Hawks,NBA,$2433077
Jeff Teague,2013-14,Atlanta Hawks,NBA,$8000000
Jeff Teague,2014-15,Atlanta Hawks,NBA,$8000000
Jeff Teague,2015-16,Atlanta Hawks,NBA,$8000000
Jeff Teague,2016-17,Indiana Pacers,NBA,$8800000
Jeff Teague,2017-18,Minnesota Timberwolves,NBA,$19000000
Jeff Teague,2018-19,Minnesota Timberwolves,NBA,$19000000
Marquis Teague,2012-13,Chicago Bulls,NBA,$1028400
Marquis Teague,2013-14,Chicago Bulls,NBA,$1074720
Marquis Teague,2014-15,Philadelphia 76ers,NBA,$1120920
Marquis Teague,2017-18,Memphis Grizzlies,NBA,$157945
Mirza Teletović,2012-13,Brooklyn Nets,NBA,$3090000
Mirza Teletović,2013-14,Brooklyn Nets,NBA,$3229050
Mirza Teletović,2014-15,Brooklyn Nets,NBA,$3368100
Mirza Teletović,2015-16,Phoenix Suns,NBA,$5500000
Mirza Teletović,2016-17,Milwaukee Bucks,NBA,$10500000
Mirza Teletović,2017-18,Milwaukee Bucks,NBA,$10500000
Mirza Teletović,2018-19,Milwaukee Bucks,NBA,$3500000
Sebastian Telfair,2004-05,Portland Trail Blazers,NBA,$1559280
Sebastian Telfair,2005-06,Portland Trail Blazers,NBA,$1676280
Sebastian Telfair,2006-07,Boston Celtics,NBA,$1793160
Sebastian Telfair,2007-08,Minnesota Timberwolves,NBA,$2562426
Sebastian Telfair,2008-09,Minnesota Timberwolves,NBA,$2300000
Sebastian Telfair,2009-10,Cleveland Cavaliers,NBA,$2500000
Sebastian Telfair,2010-11,Minnesota Timberwolves,NBA,$2700000
Sebastian Telfair,2011-12,Phoenix Suns,NBA,$1500000
Sebastian Telfair,2012-13,Toronto Raptors,NBA,$1567500
Sebastian Telfair,2014-15,Oklahoma City Thunder,NBA,$915243
Garrett Temple,2010-11,Milwaukee Bucks,NBA,$98637
Garrett Temple,2010-11,San Antonio Spurs,NBA,$71736
Garrett Temple,2012-13,Washington Wizards,NBA,$572943
Garrett Temple,2013-14,Washington Wizards,NBA,$916099
Garrett Temple,2014-15,Washington Wizards,NBA,$981084
Garrett Temple,2015-16,Washington Wizards,NBA,$1100602
Garrett Temple,2016-17,Sacramento Kings,NBA,$8000000
Garrett Temple,2017-18,Sacramento Kings,NBA,$8000000
Garrett Temple,2018-19,Los Angeles Clippers,NBA,$8000000
Miloš Teodosić,2017-18,Los Angeles Clippers,NBA,$6000000
Miloš Teodosić,2018-19,Los Angeles Clippers,NBA,$6300000
Jared Terrell,2018-19,Minnesota Timberwolves,NBA,< $Minimum
Emanuel Terry,2018-19,Miami Heat,NBA,$47371
Emanuel Terry,2018-19,Phoenix Suns,NBA,$47371
Emanuel Terry,2018-19,Denver Nuggets,NBA,$35000
Jason Terry,1999-00,Atlanta Hawks,NBA,$1468920
Jason Terry,2000-01,Atlanta Hawks,NBA,$1579080
Jason Terry,2001-02,Atlanta Hawks,NBA,$1689360
Jason Terry,2002-03,Atlanta Hawks,NBA,$2153934
Jason Terry,2003-04,Atlanta Hawks,NBA,$8333333
Jason Terry,2004-05,Dallas Mavericks,NBA,$7500000
Jason Terry,2005-06,Dallas Mavericks,NBA,$6666667
Jason Terry,2006-07,Dallas Mavericks,NBA,$8100000
Jason Terry,2007-08,Dallas Mavericks,NBA,$8898000
Jason Terry,2008-09,Dallas Mavericks,NBA,$9196000
Jason Terry,2009-10,Dallas Mavericks,NBA,$9862500
Jason Terry,2010-11,Dallas Mavericks,NBA,$10650000
Jason Terry,2011-12,Dallas Mavericks,NBA,$11158000
Jason Terry,2012-13,Boston Celtics,NBA,$5000000
Jason Terry,2013-14,Brooklyn Nets,NBA,$5625313
Jason Terry,2014-15,Houston Rockets,NBA,$5850313
Jason Terry,2015-16,Houston Rockets,NBA,$1499187
Jason Terry,2016-17,Milwaukee Bucks,NBA,$1551659
Jason Terry,2017-18,Milwaukee Bucks,NBA,$1471382
Hasheem Thabeet,2009-10,Memphis Grizzlies,NBA,$4458840
Hasheem Thabeet,2010-11,Houston Rockets,NBA,$4793280
Hasheem Thabeet,2011-12,Houston Rockets,NBA,$5127720
Hasheem Thabeet,2012-13,Oklahoma City Thunder,NBA,$1200000
Hasheem Thabeet,2013-14,Oklahoma City Thunder,NBA,$1200000
Daniel Theis,2017-18,Boston Celtics,NBA,$815615
Daniel Theis,2018-19,Boston Celtics,NBA,$1378242
Reggie Theus,1984-85,Kansas City Kings,NBA,$435000
Reggie Theus,1985-86,Sacramento Kings,NBA,$485000
Reggie Theus,1987-88,Sacramento Kings,NBA,$800000
Reggie Theus,1988-89,Atlanta Hawks,NBA,$450000
Reggie Theus,1990-91,New Jersey Nets,NBA,$765000
Peter Thibeaux,1985-86,Golden State Warriors,NBA,$85000
Adonis Thomas,2015-16,Detroit Pistons,NBA,$60000
Billy Thomas,2007-08,New Jersey Nets,NBA,$510529
Billy Thomas,2007-08,Cleveland Cavaliers,NBA,$264897
Carl Thomas,1996-97,Cleveland Cavaliers,NBA,$247500
Carl Thomas,1997-98,Golden State Warriors,NBA,$272250
Charles Thomas,1991-92,Detroit Pistons,NBA,$130000
Etan Thomas,2000-01,Dallas Mavericks,NBA,$1388880
Etan Thomas,2001-02,Washington Wizards,NBA,$1493040
Etan Thomas,2002-03,Washington Wizards,NBA,$1597200
Etan Thomas,2003-04,Washington Wizards,NBA,$2200942
Etan Thomas,2004-05,Washington Wizards,NBA,$4903000
Etan Thomas,2005-06,Washington Wizards,NBA,$5393300
Etan Thomas,2006-07,Washington Wizards,NBA,$5883600
Etan Thomas,2007-08,Washington Wizards,NBA,$6373900
Etan Thomas,2008-09,Washington Wizards,NBA,$6864200
Etan Thomas,2009-10,Oklahoma City Thunder,NBA,$7350000
Etan Thomas,2010-11,Atlanta Hawks,NBA,$1223166
Irving Thomas,1990-91,Los Angeles Lakers,NBA,$120000
Isaiah Thomas,2011-12,Sacramento Kings,NBA,$473604
Isaiah Thomas,2012-13,Sacramento Kings,NBA,$762195
Isaiah Thomas,2013-14,Sacramento Kings,NBA,$884293
Isaiah Thomas,2014-15,Boston Celtics,NBA,$7238606
Isaiah Thomas,2015-16,Boston Celtics,NBA,$6912869
Isaiah Thomas,2016-17,Boston Celtics,NBA,$6587132
Isaiah Thomas,2017-18,Los Angeles Lakers,NBA,$6261395
Isaiah Thomas,2018-19,Denver Nuggets,NBA,$2029463
Isiah Thomas,1984-85,Detroit Pistons,NBA,$750000
Isiah Thomas,1985-86,Detroit Pistons,NBA,$750000
Isiah Thomas,1986-87,Detroit Pistons,NBA,$759000
Isiah Thomas,1987-88,Detroit Pistons,NBA,$750000
Isiah Thomas,1988-89,Detroit Pistons,NBA,$1100000
Isiah Thomas,1989-90,Detroit Pistons,NBA,$2100000
Isiah Thomas,1990-91,Detroit Pistons,NBA,$2720000
Isiah Thomas,1991-92,Detroit Pistons,NBA,$2960000
Isiah Thomas,1992-93,Detroit Pistons,NBA,$2272000
Isiah Thomas,1993-94,Detroit Pistons,NBA,$2520000
Jamel Thomas,1999-00,Golden State Warriors,NBA,$31963
Jamel Thomas,1999-00,Boston Celtics,NBA,$26636
James Thomas,2005-06,Philadelphia 76ers,NBA,$148698
Jim Thomas,1984-85,Indiana Pacers,NBA,$80000
Jim Thomas,1985-86,Los Angeles Clippers,NBA,$70000
John Thomas,1997-98,Boston Celtics,NBA,$640440
John Thomas,1998-99,Toronto Raptors,NBA,$737000
John Thomas,1999-00,Toronto Raptors,NBA,$832560
John Thomas,2005-06,Atlanta Hawks,NBA,$178675
John Thomas,2005-06,Memphis Grizzlies,NBA,$103443
Kenny Thomas,1999-00,Houston Rockets,NBA,$823440
Kenny Thomas,2000-01,Houston Rockets,NBA,$885120
Kenny Thomas,2001-02,Houston Rockets,NBA,$946920
Kenny Thomas,2002-03,Philadelphia 76ers,NBA,$1557684
Kenny Thomas,2003-04,Philadelphia 76ers,NBA,$5500000
Kenny Thomas,2004-05,Philadelphia 76ers,NBA,$6000000
Kenny Thomas,2005-06,Sacramento Kings,NBA,$6500000
Kenny Thomas,2006-07,Sacramento Kings,NBA,$7187500
Kenny Thomas,2007-08,Sacramento Kings,NBA,$7875000
Kenny Thomas,2008-09,Sacramento Kings,NBA,$8562500
Kenny Thomas,2009-10,Sacramento Kings,NBA,$8775000
Khyri Thomas,2018-19,Detroit Pistons,NBA,$838464
Kurt Thomas,1995-96,Miami Heat,NBA,$1071000
Kurt Thomas,1996-97,Miami Heat,NBA,$1238000
Kurt Thomas,1997-98,Dallas Mavericks,NBA,$1398960
Kurt Thomas,1998-99,New York Knicks,NBA,$1750000
Kurt Thomas,1999-00,New York Knicks,NBA,$1925000
Kurt Thomas,2000-01,New York Knicks,NBA,$3680000
Kurt Thomas,2001-02,New York Knicks,NBA,$4413375
Kurt Thomas,2002-03,New York Knicks,NBA,$4903750
Kurt Thomas,2003-04,New York Knicks,NBA,$5394125
Kurt Thomas,2004-05,New York Knicks,NBA,$5884500
Kurt Thomas,2005-06,Phoenix Suns,NBA,$6620062
Kurt Thomas,2006-07,Phoenix Suns,NBA,$7821482
Kurt Thomas,2007-08,San Antonio Spurs,NBA,$8091188
Kurt Thomas,2008-09,San Antonio Spurs,NBA,$4200000
Kurt Thomas,2009-10,Milwaukee Bucks,NBA,$3800000
